phase,year,all_corn,plant_date,plant_day,plot,plot_num,plot_dir,rotation,corn,crop,variety,yield_bush,yield_ton,damage,treated,treatment,notes,,measured_yield
5,2007,FALSE,39233,151,3SA,3,SW,1,TRUE,CC,DK 5240,118.27,NA,NA,TRUE,LNPK,NA,3551.373714,8771.893073
5,2007,FALSE,39233,151,3SB,3,SW,1,TRUE,CC,DK 5240,193.88,NA,NA,TRUE,LNPK,NA,5821.766598,14379.7635
5,2007,FALSE,39233,151,3SC,3,SE,1,TRUE,CC,DK 5240,101.06,NA,NA,TRUE,MLP,NA,3034.597341,7495.455432
5,2007,FALSE,39233,151,3SD,3,SE,1,TRUE,CC,DK 5240,38.1,NA,NA,TRUE,MLP,NA,1144.054608,2825.814882
5,2007,FALSE,39233,151,4NA,4,NW,2,TRUE,C,DK 5240,103.2,NA,NA,FALSE,none,NA,3098.856576,7654.175743
5,2007,FALSE,39233,151,4NB,4,NW,2,TRUE,C,DK 5240,213.42,NA,NA,TRUE,LNPK,NA,6408.507466,15829.01344
5,2007,FALSE,39233,151,4NC,4,NE,2,TRUE,C,DK 5240,107.7,NA,NA,FALSE,none,NA,3233.981136,7987.933406
5,2007,FALSE,39233,151,4ND,4,NE,2,TRUE,C,DK 5240,93.2,NA,NA,FALSE,none,NA,2798.579776,6912.492047
5,2007,FALSE,39233,151,4SA,4,SW,2,TRUE,C,DK 5240,170.52,NA,NA,TRUE,LNPK,NA,5120.319994,12647.19038
5,2007,FALSE,39233,151,4SB,4,SW,2,TRUE,C,DK 5240,210.1,NA,NA,TRUE,LNPK,NA,6308.815568,15582.77445
5,2007,FALSE,39233,151,4SC,4,SE,2,TRUE,C,DK 5240,164.74,NA,NA,TRUE,MLP,NA,4946.760003,12218.49721
5,2007,FALSE,39233,151,4SD,4,SE,2,TRUE,C,DK 5240,150.8,NA,NA,TRUE,MLP,NA,4528.174144,11184.59014
5,2007,FALSE,39163,81,5NA,5,NW,3,FALSE,O,Ogle,37.5,NA,NA,FALSE,none,NA,1126.038,2781.31386
5,2007,FALSE,39163,81,5NB,5,NW,3,FALSE,O,Ogle,78.7,NA,NA,TRUE,LNPK,NA,2363.178416,5837.050688
5,2007,FALSE,39163,81,5NC,5,NE,3,FALSE,O,Ogle,49.6,NA,NA,FALSE,none,NA,1489.372928,3678.751132
5,2007,FALSE,39163,81,5ND,5,NE,3,FALSE,O,Ogle,46.4,NA,NA,FALSE,none,NA,1393.284352,3441.412349
5,2007,FALSE,39163,81,5SA,5,SW,3,FALSE,O,Ogle,98.2,NA,NA,TRUE,LNPK,NA,2948.718176,7283.333895
5,2007,FALSE,39163,81,5SB,5,SW,3,FALSE,O,Ogle,95.6,NA,NA,TRUE,LNPK,NA,2870.646208,7090.496134
5,2007,FALSE,39163,81,5SC,5,SE,3,FALSE,O,Ogle,95.7,NA,NA,TRUE,MLP,NA,2873.648976,7097.912971
5,2007,FALSE,39163,81,5SD,5,SE,3,FALSE,O,Ogle,79,NA,NA,TRUE,MLP,NA,2372.18672,5859.301198
5,2008,FALSE,39596,148,3NA,3,NW,1,TRUE,CC,Pioner 34A20,37.76,NA,NA,FALSE,none,NA,1133.845197,2800.597636
5,2008,FALSE,39596,148,3NB,3,NW,1,TRUE,CC,Pioner 34A20,99.05,NA,NA,TRUE,LNPK,NA,2974.241704,7346.377009
5,2008,FALSE,39596,148,3NC,3,NE,1,TRUE,CC,Pioner 34A20,56.43,NA,NA,FALSE,none,NA,1694.461982,4185.321097
5,2008,FALSE,39596,148,3ND,3,NE,1,TRUE,CC,Pioner 34A20,25.58,NA,NA,FALSE,none,NA,768.1080544,1897.226894
5,2008,FALSE,39596,148,3SA,3,SW,1,TRUE,CC,Pioner 34A20,95.68,NA,NA,TRUE,LNPK,NA,2873.048422,7096.429603
5,2008,FALSE,39596,148,3SB,3,SW,1,TRUE,CC,Pioner 34A20,113.92,NA,NA,TRUE,LNPK,NA,3420.753306,8449.260665
5,2008,FALSE,39596,148,3SC,3,SE,1,TRUE,CC,Pioner 34A20,63.4,NA,NA,TRUE,MLP,NA,1903.754912,4702.274633
5,2008,FALSE,39596,148,3SD,3,SE,1,TRUE,CC,Pioner 34A20,51.42,NA,NA,TRUE,MLP,NA,1544.023306,3813.737565
5,2008,FALSE,39596,148,4NA,4,NW,2,FALSE,S,Asgrow 3402,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,2008,FALSE,39596,148,4NB,4,NW,2,FALSE,S,Asgrow 3402,NA,NA,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,2008,FALSE,39596,148,4NC,4,NE,2,FALSE,S,Asgrow 3402,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,2008,FALSE,39596,148,4ND,4,NE,2,FALSE,S,Asgrow 3402,40.63,NA,NA,FALSE,none,NA,1220.024638,3013.460857
5,2008,FALSE,39596,148,4SA,4,SW,2,FALSE,S,Asgrow 3402,36.58,NA,NA,TRUE,LNPK,NA,1098.412534,2713.07896
5,2008,FALSE,39596,148,4SB,4,SW,2,FALSE,S,Asgrow 3402,43.18,NA,NA,TRUE,LNPK,NA,1296.595222,3202.590199
5,2008,FALSE,39596,148,4SC,4,SE,2,FALSE,S,Asgrow 3402,33.94,NA,NA,TRUE,MLP,NA,1019.139459,2517.274464
5,2008,FALSE,39596,148,4SD,4,SE,2,FALSE,S,Asgrow 3402,35.94,NA,NA,TRUE,MLP,NA,1079.194819,2665.611203
5,2008,FALSE,NA,NA,5NA,5,NW,3,FALSE,H,NA,NA,41.56,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,2008,FALSE,NA,NA,5NB,5,NW,3,FALSE,H,NA,NA,51.55,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,2008,FALSE,NA,NA,5NC,5,NE,3,FALSE,H,NA,NA,40.72,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,2008,FALSE,NA,NA,5ND,5,NE,3,FALSE,H,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,2008,FALSE,NA,NA,5SA,5,SW,3,FALSE,H,NA,NA,NA,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,2008,FALSE,NA,NA,5SB,5,SW,3,FALSE,H,NA,NA,NA,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,2008,FALSE,NA,NA,5SC,5,SE,3,FALSE,H,NA,NA,NA,NA,TRUE,MLP,NA,#VALUE!,#VALUE!
5,2008,FALSE,NA,NA,5SD,5,SE,3,FALSE,H,NA,NA,NA,NA,TRUE,MLP,NA,#VALUE!,#VALUE!
5,2009,TRUE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,54.258288,NA,NA,FALSE,none,NA,1629.250509,4024.248758
5,2009,TRUE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,191.957931,NA,NA,TRUE,LNPK,NA,5764.051326,14237.20677
5,2009,TRUE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,37.741275,NA,water,FALSE,none,NA,1133.282928,2799.208833
5,2009,TRUE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,36.790754,NA,water,FALSE,none,NA,1104.740988,2728.710241
5,2009,TRUE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,96.19773,NA,water,TRUE,LNPK,water damage,2888.594653,7134.828793
5,2009,TRUE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,211.815648,NA,NA,TRUE,LNPK,NA,6360.332497,15710.02127
5,2009,TRUE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,76.179312,NA,NA,TRUE,MLP,NA,2287.488003,5650.095368
5,2009,TRUE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,75.382454,NA,NA,TRUE,MLP,NA,2263.560206,5590.99371
5,2009,TRUE,NA,NA,4NA,4,NW,2,TRUE,C,NA,73.082592,NA,NA,FALSE,none,NA,2194.500686,5420.416695
5,2009,TRUE,NA,NA,4NB,4,NW,2,TRUE,C,NA,227.492793,NA,NA,TRUE,LNPK,NA,6831.080791,16872.76955
5,2009,TRUE,NA,NA,4NC,4,NE,2,TRUE,C,NA,61.663437,NA,NA,FALSE,none,NA,1851.609954,4573.476586
5,2009,TRUE,NA,NA,4ND,4,NE,2,TRUE,C,NA,73.581508,NA,NA,FALSE,none,NA,2209.481976,5457.420481
5,2009,TRUE,NA,NA,4SA,4,SW,2,TRUE,C,NA,255.789072,NA,NA,TRUE,LNPK,NA,7680.752402,18971.45843
5,2009,TRUE,NA,NA,4SB,4,SW,2,TRUE,C,NA,243.8667,NA,NA,TRUE,LNPK,NA,7322.75123,18087.19554
5,2009,TRUE,NA,NA,4SC,4,SE,2,TRUE,C,NA,157.816593,NA,NA,TRUE,MLP,NA,4738.866153,11704.9994
5,2009,TRUE,NA,NA,4SD,4,SE,2,TRUE,C,NA,151.536742,NA,NA,TRUE,MLP,NA,4550.296797,11239.23309
5,2009,TRUE,NA,NA,5NA,5,NW,3,TRUE,C,NA,156.961476,NA,NA,FALSE,none,NA,4713.188974,11641.57676
5,2009,TRUE,NA,NA,5NB,5,NW,3,TRUE,C,NA,240.034509,NA,NA,TRUE,LNPK,NA,7207.679425,17802.96818
5,2009,TRUE,NA,NA,5NC,5,NE,3,TRUE,C,NA,130.410621,NA,NA,FALSE,none,NA,3915.928396,9672.343138
5,2009,TRUE,NA,NA,5ND,5,NE,3,TRUE,C,NA,148.578045,NA,NA,FALSE,none,NA,4461.45399,11019.79136
5,2009,TRUE,NA,NA,5SA,5,SW,3,TRUE,C,NA,257.865282,NA,NA,TRUE,LNPK,NA,7743.096171,19125.44754
5,2009,TRUE,NA,NA,5SB,5,SW,3,TRUE,C,NA,243.8667,NA,NA,TRUE,LNPK,NA,7322.75123,18087.19554
5,2009,TRUE,NA,NA,5SC,5,SE,3,TRUE,C,NA,200.667456,NA,NA,TRUE,MLP,NA,6025.578155,14883.17804
5,2009,TRUE,NA,NA,5SD,5,SE,3,TRUE,C,NA,192.9585,NA,NA,TRUE,MLP,NA,5794.096091,14311.41735
5,2010,NA,NA,NA,3NA,3,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,3NB,3,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,3NC,3,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,3ND,3,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,3SA,3,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,3SB,3,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,3SC,3,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,3SD,3,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,4NA,4,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,4NB,4,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,4NC,4,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,4ND,4,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,4SA,4,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,4SB,4,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,4SC,4,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,4SD,4,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,5NA,5,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,5NB,5,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,5NC,5,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,5ND,5,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,5SA,5,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,5SB,5,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,5SC,5,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2010,NA,NA,NA,5SD,5,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2011,FALSE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,19.94967,NA,NA,FALSE,none,NA,599.0423069,1479.634498
5,2011,FALSE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,50.3410545,NA,NA,TRUE,LNPK,NA,1511.625075,3733.713936
5,2011,FALSE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,25.6211505,NA,NA,FALSE,none,NA,769.3437084,1900.27896
5,2011,FALSE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,25.67187,NA,NA,FALSE,none,NA,770.8666974,1904.040742
5,2011,FALSE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,92.228859,NA,NA,TRUE,LNPK,NA,2769.418665,6840.464102
5,2011,FALSE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,70.812225,NA,NA,TRUE,LNPK,NA,2126.326832,5252.027276
5,2011,FALSE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,31.929876,NA,NA,TRUE,MLP,"Manure Application:  Liquid Dairy manure applied at 10,067 gal/acre:  192 lbs of P205 applied",958.780099,2368.186844
5,2011,FALSE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,32.517702,NA,NA,TRUE,MLP,"Manure Application:  Liquid Dairy manure applied at 10,067 gal/acre:  192 lbs of P205 applied",976.43115,2411.78494
5,2011,FALSE,NA,NA,4NA,4,NW,2,TRUE,C,NA,59.84901,NA,NA,FALSE,none,NA,1797.126921,4438.903494
5,2011,FALSE,NA,NA,4NB,4,NW,2,TRUE,C,NA,169.8205905,NA,NA,TRUE,LNPK,NA,5099.318349,12595.31632
5,2011,FALSE,NA,NA,4NC,4,NE,2,TRUE,C,NA,56.5210305,NA,NA,FALSE,none,NA,1697.195417,4192.07268
5,2011,FALSE,NA,NA,4ND,4,NE,2,TRUE,C,NA,49.7749035,NA,NA,FALSE,none,NA,1494.624874,3691.72344
5,2011,FALSE,NA,NA,4SA,4,SW,2,TRUE,C,NA,157.295475,NA,NA,TRUE,LNPK,NA,4723.218189,11666.34893
5,2011,FALSE,NA,NA,4SB,4,SW,2,TRUE,C,NA,149.9931675,NA,NA,TRUE,LNPK,NA,4503.946836,11124.74868
5,2011,FALSE,NA,NA,4SC,4,SE,2,TRUE,C,NA,61.9285095,NA,NA,TRUE,MLP,"Manure Application:  Liquid Dairy manure applied at 10,067 gal/acre:  192 lbs of P205 applied",1859.569466,4593.136581
5,2011,FALSE,NA,NA,4SD,4,SE,2,TRUE,C,NA,45.2110155,NA,NA,TRUE,MLP,"Manure Application:  Liquid Dairy manure applied at 10,067 gal/acre:  192 lbs of P205 applied",1357.581906,3353.227308
5,2011,FALSE,NA,NA,5NA,5,NW,3,FALSE,A,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,2011,FALSE,NA,NA,5NB,5,NW,3,FALSE,A,NA,NA,NA,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,2011,FALSE,NA,NA,5NC,5,NE,3,FALSE,A,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,2011,FALSE,NA,NA,5ND,5,NE,3,FALSE,A,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,2011,FALSE,NA,NA,5SA,5,SW,3,FALSE,A,NA,NA,NA,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,2011,FALSE,NA,NA,5SB,5,SW,3,FALSE,A,NA,NA,NA,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,2011,FALSE,NA,NA,5SC,5,SE,3,FALSE,A,NA,NA,NA,NA,TRUE,MLP,"Manure Application:  Liquid Dairy manure applied at 10,067 gal/acre:  192 lbs of P205 applied",#VALUE!,#VALUE!
5,2011,FALSE,NA,NA,5SD,5,SE,3,FALSE,A,NA,NA,NA,NA,TRUE,MLP,"Manure Application:  Liquid Dairy manure applied at 10,067 gal/acre:  192 lbs of P205 applied",#VALUE!,#VALUE!
5,2012,FALSE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,18.58,NA,NA,FALSE,none,NA,557.9142944,1378.048307
5,2012,FALSE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,41.03,NA,NA,TRUE,LNPK,NA,1232.03571,3043.128205
5,2012,FALSE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,15.42,NA,NA,FALSE,none,NA,463.0268256,1143.676259
5,2012,FALSE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,16.66,NA,NA,FALSE,none,NA,500.2611488,1235.645038
5,2012,FALSE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,49.41,NA,NA,TRUE,LNPK,NA,1483.667669,3664.659142
5,2012,FALSE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,50.17,NA,NA,TRUE,LNPK,NA,1506.488706,3721.027103
5,2012,FALSE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,33.59,NA,NA,TRUE,MLP,NA,1008.629771,2491.315535
5,2012,FALSE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,23.35,NA,NA,TRUE,MLP,NA,701.146328,1731.83143
5,2012,FALSE,NA,NA,4NA,4,NW,2,FALSE,S,NA,18.29143333,NA,NA,FALSE,none,NA,549.2493068,1356.645788
5,2012,FALSE,NA,NA,4NB,4,NW,2,FALSE,S,NA,21.58824701,NA,NA,TRUE,LNPK,NA,648.244973,1601.165083
5,2012,FALSE,NA,NA,4NC,4,NE,2,FALSE,S,NA,16.97199655,NA,NA,FALSE,none,NA,509.6296814,1258.785313
5,2012,FALSE,NA,NA,4ND,4,NE,2,FALSE,S,NA,17.97005937,NA,NA,FALSE,none,NA,539.5991923,1332.810005
5,2012,FALSE,NA,NA,4SA,4,SW,2,FALSE,S,NA,20.31818483,NA,NA,TRUE,LNPK,NA,610.1079523,1506.966642
5,2012,FALSE,NA,NA,4SB,4,SW,2,FALSE,S,NA,20.78115126,NA,NA,TRUE,LNPK,NA,624.0097601,1541.304107
5,2012,FALSE,NA,NA,4SC,4,SE,2,FALSE,S,NA,25.77749172,NA,NA,TRUE,MLP,NA,774.0382726,1911.874533
5,2012,FALSE,NA,NA,4SD,4,SE,2,FALSE,S,NA,20.36000724,NA,NA,TRUE,MLP,NA,611.3637822,1510.068542
5,2012,FALSE,NA,NA,5NA,5,NW,3,TRUE,C,NA,35.02,NA,NA,FALSE,none,NA,1051.569354,2597.376303
5,2012,FALSE,NA,NA,5NB,5,NW,3,TRUE,C,NA,47.05,NA,NA,TRUE,LNPK,NA,1412.802344,3489.62179
5,2012,FALSE,NA,NA,5NC,5,NE,3,TRUE,C,NA,36.09,NA,NA,FALSE,none,NA,1083.698971,2676.736459
5,2012,FALSE,NA,NA,5ND,5,NE,3,TRUE,C,NA,32.08,NA,NA,FALSE,none,NA,963.2879744,2379.321297
5,2012,FALSE,NA,NA,5SA,5,SW,3,TRUE,C,NA,47.81,NA,NA,TRUE,LNPK,NA,1435.623381,3545.989751
5,2012,FALSE,NA,NA,5SB,5,SW,3,TRUE,C,NA,54.8,NA,NA,TRUE,LNPK,NA,1645.516864,4064.426654
5,2012,FALSE,NA,NA,5SC,5,SE,3,TRUE,C,NA,49.01,NA,NA,TRUE,MLP,NA,1471.656597,3634.991794
5,2012,FALSE,NA,NA,5SD,5,SE,3,TRUE,C,NA,27.76,NA,NA,TRUE,MLP,NA,833.5683968,2058.91394
5,2013,FALSE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,43.01979586,NA,NA,FALSE,none,NA,1291.784664,3190.708119
5,2013,FALSE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,86.42977912,NA,NA,TRUE,LNPK,NA,2595.28575,6410.355802
5,2013,FALSE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,49.28703002,NA,NA,FALSE,none,NA,1479.975166,3655.538659
5,2013,FALSE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,36.92254989,NA,NA,FALSE,none,NA,1108.698513,2738.485327
5,2013,FALSE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,155.6550444,NA,NA,TRUE,LNPK,NA,4673.959864,11544.68086
5,2013,FALSE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,153.5287985,NA,NA,TRUE,LNPK,NA,4610.113632,11386.98067
5,2013,FALSE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,113.311427,NA,NA,TRUE,MLP,"Manure Application:  Liquid Dairy manure applied at 6,000 gal/acre:  132 lbs N per acre, 84 lbs of P205, 132 lbs K2O per acre",3402.47927,8404.123798
5,2013,FALSE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,72.70733229,NA,NA,TRUE,MLP,"Manure Application:  Liquid Dairy manure applied at 6,000 gal/acre:  132 lbs N per acre, 84 lbs of P205, 132 lbs K2O per acre",2183.232508,5392.584294
5,2013,FALSE,NA,NA,4NA,4,NW,2,TRUE,C,NA,133.3483385,NA,NA,FALSE,none,NA,4004.141237,9890.228855
5,2013,FALSE,NA,NA,4NB,4,NW,2,TRUE,C,NA,169.4635128,NA,NA,TRUE,LNPK,NA,5088.596134,12568.83245
5,2013,FALSE,NA,NA,4NC,4,NE,2,TRUE,C,NA,127.6776243,NA,NA,FALSE,none,NA,3833.862846,9469.641229
5,2013,FALSE,NA,NA,4ND,4,NE,2,TRUE,C,NA,123.9921085,NA,NA,FALSE,none,NA,3723.195357,9196.292531
5,2013,FALSE,NA,NA,4SA,4,SW,2,TRUE,C,NA,171.9170244,NA,NA,TRUE,LNPK,NA,5162.269395,12750.80541
5,2013,FALSE,NA,NA,4SB,4,SW,2,TRUE,C,NA,187.0680419,NA,NA,TRUE,LNPK,NA,5617.2193,13874.53167
5,2013,FALSE,NA,NA,4SC,4,SE,2,TRUE,C,NA,143.1125351,NA,NA,TRUE,MLP,"Manure Application:  Liquid Dairy manure applied at 6,000 gal/acre:  132 lbs N per acre, 84 lbs of P205, 132 lbs K2O per acre",4297.337408,10614.4234
5,2013,FALSE,NA,NA,4SD,4,SE,2,TRUE,C,NA,145.9888395,NA,NA,TRUE,MLP,"Manure Application:  Liquid Dairy manure applied at 6,000 gal/acre:  132 lbs N per acre, 84 lbs of P205, 132 lbs K2O per acre",4383.706156,10827.75421
5,2013,FALSE,NA,NA,5NA,5,NW,3,FALSE,O,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,2013,FALSE,NA,NA,5NB,5,NW,3,FALSE,O,NA,NA,NA,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,2013,FALSE,NA,NA,5NC,5,NE,3,FALSE,O,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,2013,FALSE,NA,NA,5ND,5,NE,3,FALSE,O,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
5,2013,FALSE,NA,NA,5SA,5,SW,3,FALSE,O,NA,NA,NA,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,2013,FALSE,NA,NA,5SB,5,SW,3,FALSE,O,NA,NA,NA,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
5,2013,FALSE,NA,NA,5SC,5,SE,3,FALSE,O,NA,NA,NA,NA,TRUE,MLP,"Manure Application:  Liquid Dairy manure applied at 6,000 gal/acre:  132 lbs N per acre, 84 lbs of P205, 132 lbs K2O per acre",#VALUE!,#VALUE!
5,2013,FALSE,NA,NA,5SD,5,SE,3,FALSE,O,NA,NA,NA,NA,TRUE,MLP,"Manure Application:  Liquid Dairy manure applied at 6,000 gal/acre:  132 lbs N per acre, 84 lbs of P205, 132 lbs K2O per acre",#VALUE!,#VALUE!
5,2014,NA,NA,NA,3NA,3,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,3NB,3,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,3NC,3,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,3ND,3,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,3SA,3,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,3SB,3,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,3SC,3,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,3SD,3,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,4NA,4,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,4NB,4,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,4NC,4,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,4ND,4,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,4SA,4,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,4SB,4,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,4SC,4,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,4SD,4,SE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,5NA,5,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,5NB,5,NW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,5NC,5,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,5ND,5,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,5SA,5,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
5,2014,NA,NA,NA,5SB,5,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,#VALUE!
